Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Fri Sep 18 13:57:43 2026,1,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 130, 220, 139, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 5, 208, 1, 254, 160, 246, 51, 253, 53, 88, 218, 3, 7
Fri Sep 18 13:57:49 2026,2,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 129, 222, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 6, 35, 1, 254, 160, 246, 50, 253, 53, 88, 219, 3, 7
Fri Sep 18 13:57:54 2026,3,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 128, 220, 138, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 6, 80, 1, 254, 160, 246, 50, 253, 53, 88, 219, 3, 7
Fri Sep 18 13:58:00 2026,4,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 132, 222, 140, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 6, 111, 1, 254, 160, 246, 50, 253, 53, 88, 218, 3, 8
Fri Sep 18 13:58:05 2026,5,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 133, 220, 137, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 6, 112, 1, 254, 160, 246, 50, 253, 53, 88, 216, 3, 8
Fri Sep 18 13:58:10 2026,6,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 132, 222, 138, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 6, 115, 1, 254, 160, 246, 50, 253, 53, 88, 215, 3, 8
Fri Sep 18 13:58:16 2026,7,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 137, 220, 138, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 6, 112, 1, 254, 160, 246, 48, 253, 53, 88, 215, 3, 8
Fri Sep 18 13:58:21 2026,8,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 135, 222, 138, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 6, 112, 1, 254, 160, 246, 47, 253, 53, 88, 213, 3, 8
Fri Sep 18 13:58:27 2026,9,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 134, 222, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 6, 117, 1, 254, 160, 246, 46, 253, 53, 88, 213, 3, 9
Fri Sep 18 13:58:32 2026,10,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 137, 222, 138, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 6, 128, 1, 254, 160, 246, 46, 253, 53, 88, 212, 3, 9
Fri Sep 18 13:58:38 2026,11,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 133, 220, 139, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 11, 0, 6, 101, 1, 254, 160, 246, 46, 253, 53, 88, 211, 3, 9
Fri Sep 18 13:58:43 2026,12,12, 1, 8, 17, 0, 20, 5, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 135, 222, 140, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 12, 0, 6, 92, 1, 254, 160, 246, 45, 253, 53, 88, 211, 3, 9
