Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Fri Sep 18 10:38:31 2026,1,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,190, 88, 182, 88, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 6, 233, 1, 254, 160, 246, 64, 253, 53, 89, 29, 3, 3
Fri Sep 18 10:38:36 2026,2,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,184, 78, 189, 98, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 6, 220, 1, 254, 160, 246, 65, 253, 53, 89, 27, 3, 3
Fri Sep 18 10:38:42 2026,3,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,196, 100, 199, 114, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 6, 229, 1, 254, 160, 246, 66, 253, 53, 89, 31, 3, 1
Fri Sep 18 10:38:47 2026,4,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,200, 108, 190, 104, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 7, 14, 1, 254, 160, 246, 68, 253, 53, 89, 22, 3, 3
Fri Sep 18 10:38:53 2026,5,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,192, 92, 200, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 6, 241, 1, 254, 160, 246, 68, 253, 53, 89, 1, 3, 8
Fri Sep 18 10:38:58 2026,6,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,194, 93, 198, 112, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 6, 234, 1, 254, 160, 246, 67, 253, 53, 88, 237, 3, 13
Fri Sep 18 10:39:05 2026,7,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,190, 91, 186, 97, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 7, 16, 1, 254, 160, 246, 70, 253, 53, 88, 225, 3, 15
Fri Sep 18 10:39:10 2026,8,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,190, 92, 186, 96, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 6, 251, 1, 254, 160, 246, 71, 253, 53, 88, 220, 3, 16
Fri Sep 18 10:39:16 2026,9,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,190, 92, 189, 102, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 7, 0, 1, 254, 160, 246, 69, 253, 53, 88, 237, 3, 11
Fri Sep 18 10:39:21 2026,10,12, 1, 8, 17, 0, 10, 5, 5, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,190, 88, 186, 96, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 9, 0, 6, 228, 1, 254, 160, 246, 68, 253, 53, 88, 237, 3, 11
