Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Sat Sep 19 13:03:56 2026,1,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 100, 216, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 5, 208, 1, 254, 160, 246, 26, 253, 53, 89, 71, 3, 2
Sat Sep 19 13:03:57 2026,2,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 103, 217, 118, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 5, 208, 1, 254, 160, 246, 26, 253, 53, 89, 71, 3, 2
Sat Sep 19 13:03:58 2026,3,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 93, 216, 117, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 5, 212, 1, 254, 160, 246, 26, 253, 53, 89, 71, 3, 3
Sat Sep 19 13:03:59 2026,4,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,208, 97, 210, 113, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5, 225, 1, 254, 160, 246, 26, 253, 53, 89, 72, 3, 3
Sat Sep 19 13:04:00 2026,5,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 101, 213, 102, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 5, 231, 1, 254, 160, 246, 26, 253, 53, 89, 72, 3, 3
Sat Sep 19 13:04:01 2026,6,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 97, 214, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 5, 241, 1, 254, 160, 246, 26, 253, 53, 89, 71, 3, 3
Sat Sep 19 13:04:02 2026,7,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 101, 214, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 5, 249, 1, 254, 160, 246, 26, 253, 53, 89, 71, 3, 3
Sat Sep 19 13:04:03 2026,8,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 101, 217, 119, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 5, 255, 1, 254, 160, 246, 26, 253, 53, 89, 70, 3, 3
Sat Sep 19 13:04:04 2026,9,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 99, 214, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 5, 255, 1, 254, 160, 246, 26, 253, 53, 89, 69, 3, 3
Sat Sep 19 13:04:04 2026,10,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 98, 214, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 5, 255, 1, 254, 160, 246, 27, 253, 53, 89, 69, 3, 3
Sat Sep 19 13:04:05 2026,11,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 103, 214, 117, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 11, 0, 5, 255, 1, 254, 160, 246, 27, 253, 53, 89, 68, 3, 3
Sat Sep 19 13:04:06 2026,12,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,208, 91, 217, 118, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 12, 0, 6, 33, 1, 254, 160, 246, 27, 253, 53, 89, 67, 3, 3
Sat Sep 19 13:04:07 2026,13,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 101, 211, 114, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 13, 0, 6, 65, 1, 254, 160, 246, 28, 253, 53, 89, 66, 3, 3
Sat Sep 19 13:04:08 2026,14,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 100, 215, 118, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 14, 0, 6, 111, 1, 254, 160, 246, 28, 253, 53, 89, 66, 3, 3
Sat Sep 19 13:04:09 2026,15,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 100, 217, 118, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 15, 0, 6, 161, 1, 254, 160, 246, 28, 253, 53, 89, 66, 3, 3
Sat Sep 19 13:04:10 2026,16,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 99, 215, 118, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 16, 0, 6, 211, 1, 254, 160, 246, 28, 253, 53, 89, 66, 3, 3
Sat Sep 19 13:04:11 2026,17,7, 3, 5, 10, 0, 20, 1, 4, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,208, 100, 214, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 17, 0, 6, 214, 1, 254, 160, 246, 28, 253, 53, 89, 66, 3, 3
