Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Tue Sep  1 20:07:12 2026,1,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,80, 173, 77, 176, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 11, 240, 1
Tue Sep  1 20:07:13 2026,2,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,80, 177, 75, 165, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 11, 74, 1
Tue Sep  1 20:07:14 2026,3,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,74, 171, 68, 175, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 11, 173, 1
Tue Sep  1 20:07:14 2026,4,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,74, 160, 72, 168, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 11, 74, 1
Tue Sep  1 20:07:15 2026,5,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,76, 162, 70, 171, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 11, 170, 1
Tue Sep  1 20:07:16 2026,6,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,72, 175, 66, 174, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 11, 74, 1
Tue Sep  1 20:07:17 2026,7,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,74, 169, 70, 175, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 11, 109, 1
Tue Sep  1 20:07:18 2026,8,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,74, 166, 70, 176, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 12, 9, 1
Tue Sep  1 20:07:19 2026,9,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,74, 163, 70, 176, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 11, 62, 1
Tue Sep  1 20:07:20 2026,10,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,74, 169, 70, 178, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 11, 243, 1
