Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Fri Sep 18 10:23:21 2026,1,7, 3, 5, 20, 0, 10, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,214, 103, 209, 111, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 13, 210, 1, 254, 160, 245, 239, 253, 53, 88, 241, 3, 1
Fri Sep 18 10:23:22 2026,2,7, 3, 5, 20, 0, 10, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 100, 208, 112, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 13, 213, 1, 254, 160, 245, 247, 253, 53, 88, 244, 3, 2
Fri Sep 18 10:23:23 2026,3,7, 3, 5, 20, 0, 10, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 99, 206, 112, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 13, 215, 1, 254, 160, 245, 248, 253, 53, 88, 243, 3, 3
Fri Sep 18 10:23:24 2026,4,7, 3, 5, 20, 0, 10, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,208, 96, 211, 114, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 13, 227, 1, 254, 160, 245, 252, 253, 53, 88, 246, 3, 3
Fri Sep 18 10:23:25 2026,5,7, 3, 5, 20, 0, 10, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 96, 208, 112, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 13, 227, 1, 254, 160, 246, 17, 253, 53, 89, 10, 3, 0
Fri Sep 18 10:23:26 2026,6,7, 3, 5, 20, 0, 10, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 100, 211, 115, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 13, 229, 1, 254, 160, 246, 38, 253, 53, 89, 27, 2, 253
Fri Sep 18 10:23:27 2026,7,7, 3, 5, 20, 0, 10, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,216, 106, 211, 114, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 13, 223, 1, 254, 160, 246, 49, 253, 53, 89, 35, 2, 253
Fri Sep 18 10:23:28 2026,8,7, 3, 5, 20, 0, 10, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,218, 105, 209, 114, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 13, 223, 1, 254, 160, 246, 56, 253, 53, 89, 39, 2, 253
Fri Sep 18 10:23:30 2026,9,7, 3, 5, 20, 0, 10, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 100, 212, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 13, 213, 1, 254, 160, 246, 58, 253, 53, 89, 42, 2, 252
Fri Sep 18 10:23:31 2026,10,7, 3, 5, 20, 0, 10, 1, 5, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,208, 93, 200, 105, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 9, 0, 13, 219, 1, 254, 160, 246, 67, 253, 53, 89, 49, 2, 252
