Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Fri Sep 18 18:07:57 2026,1,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,216, 106, 228, 123, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 1, 254, 160, 246, 66, 253, 53, 89, 15, 3, 7
Fri Sep 18 18:07:58 2026,2,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 98, 213, 114, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 7, 1, 254, 160, 246, 66, 253, 53, 89, 15, 3, 7
Fri Sep 18 18:07:59 2026,3,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,206, 92, 216, 117, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 16, 1, 254, 160, 246, 66, 253, 53, 89, 15, 3, 7
Fri Sep 18 18:08:00 2026,4,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 99, 214, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 0, 1, 254, 160, 246, 66, 253, 53, 89, 15, 3, 7
Fri Sep 18 18:08:01 2026,5,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,206, 91, 216, 117, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 0, 1, 254, 160, 246, 66, 253, 53, 89, 16, 3, 7
Fri Sep 18 18:08:02 2026,6,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,208, 91, 210, 113, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 0, 1, 254, 160, 246, 66, 253, 53, 89, 16, 3, 7
Fri Sep 18 18:08:03 2026,7,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 97, 210, 112, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 15, 0, 0, 0, 1, 254, 160, 246, 66, 253, 53, 89, 17, 3, 7
Fri Sep 18 18:08:04 2026,8,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 100, 212, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 16, 0, 0, 0, 1, 254, 160, 246, 65, 253, 53, 89, 17, 3, 7
Fri Sep 18 18:08:05 2026,9,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 99, 211, 114, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 17, 0, 0, 0, 1, 254, 160, 246, 65, 253, 53, 89, 17, 3, 7
Fri Sep 18 18:08:07 2026,10,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Fri Sep 18 18:08:07 2026,11,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,208, 96, 208, 108, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 18, 0, 0, 0, 1, 254, 160, 54, 63, 253, 53, 89, 18, 3, 7
Fri Sep 18 18:08:08 2026,12,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 100, 212, 113, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 0, 0, 16, 1, 254, 160, 246, 62, 253, 53, 89, 18, 3, 7
Fri Sep 18 18:08:09 2026,13,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,208, 95, 214, 117, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 19, 0, 0, 0, 1, 254, 160, 246, 62, 253, 53, 89, 18, 3, 7
Fri Sep 18 18:08:11 2026,14,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Fri Sep 18 18:08:12 2026,15,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Fri Sep 18 18:08:13 2026,16,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,201, 146, 203, 103, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 19, 0, 0, 2, 8, 254, 160, 246, 60, 237, 53, 89, 18, 51, 167
Fri Sep 18 18:08:14 2026,17,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 100, 211, 114, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 20, 0, 0, 0, 1, 254, 160, 246, 60, 253, 53, 89, 18, 3, 7
Fri Sep 18 18:08:15 2026,18,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,206, 91, 202, 104, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 21, 0, 0, 10, 8, 254, 160, 246, 60, 253, 53, 89, 18, 3, 7
Fri Sep 18 18:08:16 2026,19,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 100, 213, 114, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 22, 0, 0, 0, 1, 254, 160, 246, 60, 253, 53, 89, 18, 3, 7
Fri Sep 18 18:08:17 2026,20,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,210, 98, 212, 116, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 23, 0, 0, 0, 1, 254, 160, 246, 60, 253, 53, 89, 18, 3, 6
Fri Sep 18 18:08:18 2026,21,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,228, 101, 207, 111, 3, 0, 8, 0, 0, 0, 1, 0, 9, 0, 0, 24, 12, 0, 0, 1, 254, 160, 246, 60, 253, 53, 89, 17, 3, 6
Fri Sep 18 18:08:19 2026,22,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,214, 102, 215, 119, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 25, 0, 0, 0, 1, 254, 160, 246, 59, 253, 53, 89, 17, 3, 6
Fri Sep 18 18:08:20 2026,23,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 99, 211, 115, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 26, 0, 0, 0, 1, 254, 160, 246, 59, 253, 53, 89, 17, 3, 6
Fri Sep 18 18:08:20 2026,24,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,214, 102, 217, 119, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 27, 0, 0, 0, 1, 254, 160, 246, 59, 253, 53, 89, 17, 3, 6
Fri Sep 18 18:08:21 2026,25,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,214, 102, 214, 117, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 0, 1, 254, 160, 246, 60, 253, 53, 89, 17, 3, 6
Fri Sep 18 18:08:22 2026,26,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 102, 214, 117, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 29, 0, 0, 0, 1, 254, 160, 246, 60, 253, 53, 89, 17, 3, 6
Fri Sep 18 18:08:23 2026,27,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,218, 109, 226, 122, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 30, 0, 0, 0, 1, 254, 160, 246, 61, 253, 53, 89, 16, 3, 6
