Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Tue Sep  1 20:08:31 2026,1,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,78, 167, 75, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 11, 74, 1
Tue Sep  1 20:08:32 2026,2,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,78, 166, 75, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 12, 11, 1
Tue Sep  1 20:08:33 2026,3,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,78, 167, 75, 162, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 11, 115, 1
Tue Sep  1 20:08:34 2026,4,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,78, 168, 75, 162, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 11, 92, 1
Tue Sep  1 20:08:34 2026,5,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,78, 167, 75, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 11, 211, 1
Tue Sep  1 20:08:35 2026,6,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,78, 168, 75, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 11, 250, 1
Tue Sep  1 20:08:37 2026,7,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Tue Sep  1 20:08:38 2026,8,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,78, 169, 75, 164, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 11, 148, 1
Tue Sep  1 20:08:38 2026,9,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,80, 175, 75, 164, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 11, 255, 1
Tue Sep  1 20:08:39 2026,10,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,80, 174, 75, 167, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 11, 94, 1
Tue Sep  1 20:08:40 2026,11,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,80, 175, 77, 174, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 11, 245, 1
Tue Sep  1 20:08:41 2026,12,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0,82, 174, 79, 173, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 11, 0, 11, 242, 1
Tue Sep  1 20:08:42 2026,13,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0,80, 174, 77, 170, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 12, 0, 11, 129, 1
Tue Sep  1 20:08:43 2026,14,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0,80, 174, 77, 173, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 13, 0, 11, 70, 1
Tue Sep  1 20:08:43 2026,15,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0,82, 174, 77, 173, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 14, 0, 11, 243, 1
Tue Sep  1 20:08:44 2026,16,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0,80, 173, 75, 165, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 15, 0, 11, 229, 1
Tue Sep  1 20:08:45 2026,17,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0,80, 174, 79, 174, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 16, 0, 11, 69, 1
Tue Sep  1 20:08:46 2026,18,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0,82, 175, 77, 173, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 17, 0, 12, 11, 1
Tue Sep  1 20:08:47 2026,19,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0,82, 176, 77, 175, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 18, 0, 11, 223, 1
Tue Sep  1 20:08:48 2026,20,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0,74, 164, 72, 170, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 19, 0, 11, 90, 1
Tue Sep  1 20:08:48 2026,21,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0,82, 174, 79, 173, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 20, 0, 11, 241, 1
Tue Sep  1 20:08:49 2026,22,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0,82, 175, 81, 176, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 21, 0, 11, 214, 1
Tue Sep  1 20:08:50 2026,23,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0,74, 170, 70, 174, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 22, 0, 11, 165, 1
Tue Sep  1 20:08:51 2026,24,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0,78, 175, 72, 162, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 23, 0, 11, 254, 1
Tue Sep  1 20:08:52 2026,25,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0,76, 161, 72, 162, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 24, 0, 11, 199, 1
Tue Sep  1 20:08:53 2026,26,9, 2, 5, 20, 0, 50, 1, 4, 1, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0,76, 164, 75, 162, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 25, 0, 11, 50, 1
