Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Sat Sep 12 09:44:34 2026,1,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,40, 162, 45, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 10, 153, 1
Sat Sep 12 09:44:40 2026,2,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,44, 155, 47, 159, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 10, 137, 1
Sat Sep 12 09:44:45 2026,3,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,44, 156, 45, 156, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 10, 158, 1
Sat Sep 12 09:44:51 2026,4,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,26, 156, 51, 155, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 10, 193, 1
Sat Sep 12 09:44:56 2026,5,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,52, 169, 53, 157, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 10, 189, 1
Sat Sep 12 09:45:01 2026,6,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,52, 161, 51, 156, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 10, 187, 1
Sat Sep 12 09:45:07 2026,7,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,50, 160, 49, 167, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 10, 151, 1
Sat Sep 12 09:45:13 2026,8,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,46, 157, 47, 165, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 10, 228, 1
Sat Sep 12 09:45:18 2026,9,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,42, 156, 45, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 10, 163, 1
Sat Sep 12 09:45:24 2026,10,12, 1, 8, 20, 0, 10, 4, 5, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,46, 159, 47, 166, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 9, 0, 10, 238, 1
