Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Sat Sep 12 11:41:10 2026,1,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,62, 162, 57, 171, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 147, 1
Sat Sep 12 11:41:14 2026,2,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,62, 167, 60, 167, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 3, 149, 1
Sat Sep 12 11:41:20 2026,3,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,62, 166, 57, 167, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 154, 1
Sat Sep 12 11:41:26 2026,4,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,62, 168, 60, 172, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 3, 169, 1
Sat Sep 12 11:41:31 2026,5,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,62, 162, 60, 165, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 3, 174, 1
Sat Sep 12 11:41:37 2026,6,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,62, 165, 60, 168, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 3, 149, 1
Sat Sep 12 11:41:42 2026,7,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,62, 165, 60, 164, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 3, 176, 1
Sat Sep 12 11:41:47 2026,8,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,62, 166, 60, 165, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 3, 176, 1
Sat Sep 12 11:41:53 2026,9,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,62, 166, 62, 167, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 3, 175, 1
Sat Sep 12 11:41:58 2026,10,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,62, 163, 57, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 3, 144, 1
Sat Sep 12 11:42:04 2026,11,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,62, 163, 60, 165, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 11, 0, 3, 144, 1
Sat Sep 12 11:42:09 2026,12,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0,62, 166, 60, 166, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 12, 0, 3, 149, 1
Sat Sep 12 11:42:15 2026,13,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0,62, 162, 60, 167, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 13, 0, 3, 173, 1
Sat Sep 12 11:42:20 2026,14,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0,62, 164, 60, 165, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 14, 0, 3, 176, 1
Sat Sep 12 11:42:26 2026,15,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0,62, 164, 60, 167, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 15, 0, 3, 164, 1
Sat Sep 12 11:42:31 2026,16,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0,62, 164, 60, 164, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 16, 0, 3, 177, 1
Sat Sep 12 11:42:37 2026,17,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0,62, 163, 60, 166, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 17, 0, 3, 176, 1
Sat Sep 12 11:42:43 2026,18,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0,62, 165, 57, 166, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 18, 0, 3, 187, 1
Sat Sep 12 11:42:48 2026,19,12, 1, 8, 20, 0, 20, 8, 4, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0,62, 162, 60, 164, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 19, 0, 3, 177, 1
Sat Sep 12 11:42:54 2026,20,12, 1, 8, 20, 0, 20, 8, 5, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0,62, 162, 57, 162, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 19, 0, 3, 166, 1
