Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Mon Sep 21 21:55:33 2026,1,9, 3, 5, 20, 0, 200, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,196, 80, 193, 95, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 254, 160, 246, 2, 253, 53, 89, 8, 3, 22
Mon Sep 21 21:55:34 2026,2,9, 3, 5, 20, 0, 200, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,196, 76, 192, 93, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 15, 1, 254, 160, 246, 1, 253, 53, 89, 5, 3, 22
Mon Sep 21 21:55:35 2026,3,9, 3, 5, 20, 0, 200, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,196, 78, 195, 94, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 254, 160, 246, 2, 253, 53, 88, 252, 3, 22
Mon Sep 21 21:55:36 2026,4,9, 3, 5, 20, 0, 200, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,194, 75, 191, 94, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 1, 254, 160, 246, 0, 253, 53, 88, 254, 3, 22
Mon Sep 21 21:55:36 2026,5,9, 3, 5, 20, 0, 200, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,196, 78, 195, 95, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 1, 254, 160, 246, 1, 253, 53, 89, 1, 3, 22
Mon Sep 21 21:55:37 2026,6,9, 3, 5, 20, 0, 200, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,196, 76, 194, 93, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 1, 254, 160, 246, 4, 253, 53, 88, 249, 3, 22
Mon Sep 21 21:55:38 2026,7,9, 3, 5, 20, 0, 200, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,196, 76, 193, 94, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 1, 254, 160, 246, 2, 253, 53, 88, 251, 3, 22
Mon Sep 21 21:55:39 2026,8,9, 3, 5, 20, 0, 200, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,194, 79, 193, 94, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 1, 254, 160, 246, 3, 253, 53, 89, 1, 3, 22
Mon Sep 21 21:55:40 2026,9,9, 3, 5, 20, 0, 200, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,196, 78, 193, 95, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 1, 254, 160, 246, 3, 253, 53, 89, 2, 3, 22
Mon Sep 21 21:55:41 2026,10,9, 3, 5, 20, 0, 200, 1, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,198, 81, 195, 94, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 1, 254, 160, 246, 0, 253, 53, 89, 12, 3, 22
