Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Wed Aug 26 20:28:33 2026,1,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,88, 158, 77, 160, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 9, 111, 1
Wed Aug 26 20:28:38 2026,2,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,88, 155, 77, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 9, 109, 1
Wed Aug 26 20:28:42 2026,3,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,72, 167, 85, 169, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 9, 192, 1
Wed Aug 26 20:28:47 2026,4,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,64, 156, 64, 156, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 9, 160, 1
Wed Aug 26 20:28:51 2026,5,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,68, 158, 43, 157, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 4, 59, 1
Wed Aug 26 20:28:56 2026,6,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,52, 159, 49, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 48, 1
Wed Aug 26 20:29:00 2026,7,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,62, 164, 51, 161, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 0, 1
Wed Aug 26 20:29:05 2026,8,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,46, 161, 38, 161, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 0, 1
Wed Aug 26 20:29:09 2026,9,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,54, 156, 45, 162, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 0, 1
Wed Aug 26 20:29:14 2026,10,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,40, 156, 19, 159, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 15, 0, 0, 0, 1
Wed Aug 26 20:29:18 2026,11,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,30, 161, 21, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 16, 0, 0, 0, 1
Wed Aug 26 20:29:23 2026,12,12, 1, 8, 20, 3, 232, 4, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0,24, 155, 19, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 17, 0, 0, 0, 1
