Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Sat Sep 12 11:10:24 2026,1,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,62, 159, 60, 173, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 233, 1
Sat Sep 12 11:10:29 2026,2,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,62, 162, 62, 167, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 3, 199, 1
Sat Sep 12 11:10:35 2026,3,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,62, 163, 60, 169, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 204, 1
Sat Sep 12 11:10:40 2026,4,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,62, 165, 57, 165, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 3, 208, 1
Sat Sep 12 11:10:46 2026,5,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,62, 162, 60, 166, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 3, 211, 1
Sat Sep 12 11:10:51 2026,6,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,62, 162, 57, 164, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 3, 235, 1
Sat Sep 12 11:10:56 2026,7,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,62, 161, 57, 167, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 3, 219, 1
Sat Sep 12 11:11:02 2026,8,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,62, 161, 57, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 3, 240, 1
Sat Sep 12 11:11:07 2026,9,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,62, 162, 60, 165, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 3, 249, 1
Sat Sep 12 11:11:13 2026,10,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,62, 165, 57, 164, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 3, 251, 1
Sat Sep 12 11:11:18 2026,11,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,62, 161, 57, 164, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 11, 0, 3, 227, 1
Sat Sep 12 11:11:24 2026,12,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0,62, 163, 60, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 12, 0, 3, 254, 1
Sat Sep 12 11:11:29 2026,13,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0,62, 162, 57, 166, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 13, 0, 4, 15, 1
