Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Fri Sep 18 10:27:51 2026,1,12, 1, 8, 20, 0, 10, 5, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,228, 145, 217, 135, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 13, 255, 1, 254, 160, 246, 22, 253, 53, 88, 229, 2, 251
Fri Sep 18 10:27:57 2026,2,12, 1, 8, 20, 0, 10, 5, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,226, 140, 213, 125, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 13, 230, 1, 254, 160, 246, 23, 253, 53, 88, 233, 2, 250
Fri Sep 18 10:28:02 2026,3,12, 1, 8, 20, 0, 10, 5, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 133, 224, 152, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 13, 224, 1, 254, 160, 246, 26, 253, 53, 88, 237, 2, 249
Fri Sep 18 10:28:08 2026,4,12, 1, 8, 20, 0, 10, 5, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,228, 146, 217, 140, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 13, 230, 1, 254, 160, 246, 26, 253, 53, 88, 240, 2, 248
Fri Sep 18 10:28:13 2026,5,12, 1, 8, 20, 0, 10, 5, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,232, 149, 228, 150, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 13, 238, 1, 254, 160, 246, 28, 253, 53, 88, 251, 2, 245
Fri Sep 18 10:28:19 2026,6,12, 1, 8, 20, 0, 10, 5, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,230, 148, 224, 150, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 13, 242, 1, 254, 160, 246, 30, 253, 53, 88, 254, 2, 244
Fri Sep 18 10:28:24 2026,7,12, 1, 8, 20, 0, 10, 5, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,230, 151, 224, 151, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 13, 247, 1, 254, 160, 246, 28, 253, 53, 88, 253, 2, 244
Fri Sep 18 10:28:30 2026,8,12, 1, 8, 20, 0, 10, 5, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,232, 147, 226, 152, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 13, 249, 1, 254, 160, 246, 25, 253, 53, 88, 253, 2, 244
Fri Sep 18 10:28:35 2026,9,12, 1, 8, 20, 0, 10, 5, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,232, 148, 228, 151, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 13, 240, 1, 254, 160, 246, 23, 253, 53, 88, 251, 2, 245
Fri Sep 18 10:28:41 2026,10,12, 1, 8, 20, 0, 10, 5, 5, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,232, 150, 228, 155, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 9, 0, 13, 241, 1, 254, 160, 246, 22, 253, 53, 88, 251, 2, 246
