Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Fri Sep 18 17:54:51 2026,1,7, 3, 5, 14, 1, 244, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,202, 85, 201, 103, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 80, 1, 254, 160, 51, 242, 253, 53, 216, 205, 3, 4
Fri Sep 18 17:54:53 2026,2,7, 3, 5, 14, 1, 244, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Fri Sep 18 17:54:55 2026,3,7, 3, 5, 14, 1, 244, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Fri Sep 18 17:54:57 2026,4,7, 3, 5, 14, 1, 244, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Fri Sep 18 17:54:58 2026,5,7, 3, 5, 14, 1, 244, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,202, 93, 202, 104, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 144, 80, 17, 254, 160, 246, 240, 253, 53, 88, 229, 102, 68
Fri Sep 18 17:54:59 2026,6,7, 3, 5, 14, 1, 244, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,202, 85, 203, 107, 0, 0, 0, 6, 16, 0, 1, 0, 0, 0, 0, 3, 0, 0, 79, 1, 254, 160, 245, 241, 253, 53, 88, 194, 3, 4
Fri Sep 18 17:55:00 2026,7,7, 3, 5, 14, 1, 244, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,200, 83, 203, 102, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 79, 1, 254, 160, 245, 241, 253, 53, 88, 193, 3, 4
Fri Sep 18 17:55:02 2026,8,7, 3, 5, 14, 1, 244, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,202, 88, 196, 97, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 79, 1, 254, 160, 245, 240, 253, 53, 88, 190, 3, 4
Fri Sep 18 17:55:04 2026,9,7, 3, 5, 14, 1, 244, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,198, 144, 200, 105, 3, 10, 8, 0, 160, 0, 1, 96, 9, 0, 1, 0, 0, 144, 83, 23, 254, 160, 246, 239, 253, 53, 88, 187, 3, 3
Fri Sep 18 17:55:06 2026,10,7, 3, 5, 14, 1, 244, 1, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
