Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Sat Sep 12 10:25:40 2026,1,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,72, 140, 70, 140, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 11, 102, 1
Sat Sep 12 10:25:42 2026,2,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,72, 141, 70, 140, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 11, 86, 1
Sat Sep 12 10:25:44 2026,3,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,70, 141, 70, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 11, 191, 1
Sat Sep 12 10:25:47 2026,4,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,72, 140, 70, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 11, 186, 1
Sat Sep 12 10:25:48 2026,5,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,72, 144, 70, 140, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 11, 119, 1
Sat Sep 12 10:25:50 2026,6,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,72, 140, 70, 140, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 11, 177, 1
Sat Sep 12 10:25:52 2026,7,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,72, 140, 68, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 11, 188, 1
Sat Sep 12 10:25:54 2026,8,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Sep 12 10:25:57 2026,9,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,72, 140, 70, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 11, 192, 1
Sat Sep 12 10:25:58 2026,10,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,72, 141, 70, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 11, 153, 1
Sat Sep 12 10:26:00 2026,11,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,72, 140, 70, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 11, 96, 1
Sat Sep 12 10:26:01 2026,12,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0,72, 139, 70, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 11, 0, 11, 119, 1
Sat Sep 12 10:26:04 2026,13,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0,74, 142, 72, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 12, 0, 11, 110, 1
Sat Sep 12 10:26:06 2026,14,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0,68, 140, 68, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 13, 0, 11, 197, 1
Sat Sep 12 10:26:08 2026,15,7, 3, 5, 17, 0, 100, 1, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0,70, 140, 70, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 14, 0, 11, 116, 1
