Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Thu Sep 24 16:56:16 2026,1,7, 3, 5, 14, 7, 208, 1, 4, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,72, 143, 60, 142, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 13, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:17 2026,2,7, 3, 5, 14, 7, 208, 1, 4, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,26, 143, 15, 144, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 1, 0, 9, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Thu Sep 24 16:56:18 2026,3,7, 3, 5, 14, 7, 208, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,14, 141, 254, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 20, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:23 2026,4,12, 1, 8, 14, 7, 208, 5, 4, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,122, 159, 113, 157, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 56, 0, 1, 80, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:24 2026,5,7, 3, 5, 14, 7, 208, 1, 4, 3, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,74, 141, 60, 142, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 18, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:25 2026,6,7, 3, 5, 14, 7, 208, 1, 4, 4, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,26, 144, 15, 143, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 1, 0, 9, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Thu Sep 24 16:56:26 2026,7,7, 3, 5, 14, 7, 208, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,14, 140, 254, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 20, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:32 2026,8,12, 1, 8, 14, 7, 208, 5, 4, 2, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,122, 156, 113, 157, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 57, 0, 1, 85, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:33 2026,9,7, 3, 5, 14, 7, 208, 1, 4, 3, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,74, 142, 60, 143, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 18, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:34 2026,10,7, 3, 5, 14, 7, 208, 1, 4, 4, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,26, 143, 15, 144, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 1, 0, 9, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Thu Sep 24 16:56:34 2026,11,7, 3, 5, 14, 7, 208, 1, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,16, 140, 0, 143, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 20, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:40 2026,12,12, 1, 8, 14, 7, 208, 5, 4, 2, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,120, 158, 111, 157, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 58, 0, 1, 93, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:41 2026,13,7, 3, 5, 14, 7, 208, 1, 4, 3, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,72, 142, 60, 141, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 15, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:42 2026,14,7, 3, 5, 14, 7, 208, 1, 4, 4, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,26, 144, 15, 144, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 1, 0, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Thu Sep 24 16:56:43 2026,15,7, 3, 5, 14, 7, 208, 1, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,14, 139, 254, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 20, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:48 2026,16,12, 1, 8, 14, 7, 208, 5, 4, 2, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,126, 158, 111, 158, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 59, 0, 1, 92, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:49 2026,17,7, 3, 5, 14, 7, 208, 1, 4, 3, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,74, 146, 60, 142, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 15, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:50 2026,18,7, 3, 5, 14, 7, 208, 1, 4, 4, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,26, 144, 15, 143, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 1, 0, 9, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Thu Sep 24 16:56:51 2026,19,7, 3, 5, 14, 7, 208, 1, 4, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,14, 139, 254, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 20, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:56 2026,20,12, 1, 8, 14, 7, 208, 5, 4, 2, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,122, 160, 111, 157, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 60, 0, 1, 93, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:57 2026,21,7, 3, 5, 14, 7, 208, 1, 4, 3, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,74, 143, 60, 141, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 15, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:56:58 2026,22,7, 3, 5, 14, 7, 208, 1, 4, 4, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,24, 143, 15, 144, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 1, 0, 9, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Thu Sep 24 16:56:59 2026,23,7, 3, 5, 14, 7, 208, 1, 4, 1, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,14, 139, 254, 143, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 20, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
Thu Sep 24 16:57:04 2026,24,12, 1, 8, 14, 7, 208, 5, 4, 2, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,120, 160, 111, 155, 0, 0, 0, 6, 0, 0, 2, 0, 0, 0, 0, 61, 0, 1, 93, 1, 254, 160, 246, 206, 253, 53, 90, 150, 3, 7
