Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Fri Sep 18 10:34:30 2026,1,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,186, 81, 180, 85, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 7, 107, 1, 254, 160, 246, 18, 253, 53, 89, 16, 3, 14
Fri Sep 18 10:34:36 2026,2,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,182, 73, 175, 79, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 7, 103, 1, 254, 160, 246, 42, 253, 53, 89, 11, 3, 20
Fri Sep 18 10:34:41 2026,3,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,180, 73, 179, 86, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 7, 110, 1, 254, 160, 246, 72, 253, 53, 89, 4, 3, 24
Fri Sep 18 10:34:47 2026,4,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,184, 77, 181, 91, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 7, 118, 1, 254, 160, 246, 48, 253, 53, 89, 14, 3, 23
Fri Sep 18 10:34:52 2026,5,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,190, 89, 183, 94, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 7, 123, 1, 254, 160, 246, 45, 253, 53, 89, 13, 3, 22
Fri Sep 18 10:34:58 2026,6,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,182, 75, 181, 90, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 7, 119, 1, 254, 160, 246, 42, 253, 53, 89, 15, 3, 22
Fri Sep 18 10:35:03 2026,7,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,180, 72, 179, 86, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 7, 112, 1, 254, 160, 246, 56, 253, 53, 89, 5, 3, 22
Fri Sep 18 10:35:09 2026,8,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,186, 83, 182, 89, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 7, 98, 1, 254, 160, 246, 49, 253, 53, 89, 8, 3, 21
Fri Sep 18 10:35:15 2026,9,12, 1, 8, 17, 0, 10, 5, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,188, 85, 183, 94, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 7, 93, 1, 254, 160, 246, 50, 253, 53, 89, 6, 3, 20
Fri Sep 18 10:35:20 2026,10,12, 1, 8, 17, 0, 10, 5, 5, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,190, 89, 181, 90, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 9, 0, 7, 79, 1, 254, 160, 246, 73, 253, 53, 88, 255, 3, 26
