Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Sat Sep 12 10:55:22 2026,1,7, 1, 5, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,74, 157, 75, 169, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 5, 209, 1
Sat Sep 12 10:55:24 2026,2,7, 1, 5, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,76, 158, 72, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 5, 192, 1
Sat Sep 12 10:55:27 2026,3,7, 1, 5, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,74, 158, 75, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 5, 174, 1
Sat Sep 12 10:55:28 2026,4,7, 1, 5, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,179, 153, 168, 72, 49, 86, 68, 0, 137, 231, 166, 101, 164, 23, 36, 105, 40, 125, 58, 233
Sat Sep 12 10:55:30 2026,5,7, 1, 5, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,76, 158, 72, 159, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 5, 178, 1
Sat Sep 12 10:55:31 2026,6,7, 1, 5, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,74, 158, 75, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 5, 199, 1
Sat Sep 12 10:55:33 2026,7,7, 1, 5, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,74, 158, 75, 159, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 5, 211, 1
Sat Sep 12 10:55:34 2026,8,7, 1, 5, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,76, 158, 72, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 5, 215, 1
Sat Sep 12 10:55:36 2026,9,7, 1, 5, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,76, 158, 72, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 5, 162, 1
Sat Sep 12 10:55:37 2026,10,7, 1, 5, 17, 0, 10, 1, 5, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,76, 158, 75, 159, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 5, 210, 1
