Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Sat Sep 12 12:16:23 2026,1,12, 1, 8, 17, 0, 200, 8, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,218, 128, 217, 146, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 15, 255, 1
Sat Sep 12 12:16:29 2026,2,12, 1, 8, 17, 0, 200, 8, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,218, 134, 217, 145, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 15, 255, 1
Sat Sep 12 12:16:34 2026,3,12, 1, 8, 17, 0, 200, 8, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,218, 133, 215, 145, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 15, 251, 1
Sat Sep 12 12:16:40 2026,4,12, 1, 8, 17, 0, 200, 8, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,218, 128, 215, 144, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 15, 255, 1
Sat Sep 12 12:16:46 2026,5,12, 1, 8, 17, 0, 200, 8, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,218, 133, 215, 146, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 15, 255, 1
Sat Sep 12 12:16:51 2026,6,12, 1, 8, 17, 0, 200, 8, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,218, 129, 215, 145, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 15, 255, 1
Sat Sep 12 12:16:56 2026,7,12, 1, 8, 17, 0, 200, 8, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,218, 130, 215, 147, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 15, 255, 1
Sat Sep 12 12:17:02 2026,8,12, 1, 8, 17, 0, 200, 8, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,218, 133, 215, 144, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 15, 255, 1
Sat Sep 12 12:17:07 2026,9,12, 1, 8, 17, 0, 200, 8, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,216, 129, 215, 144, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 15, 252, 1
Sat Sep 12 12:17:13 2026,10,12, 1, 8, 17, 0, 200, 8, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,216, 134, 215, 145, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 15, 255, 1
