Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Wed Aug 26 20:16:55 2026,1,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,88, 139, 83, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 6, 193, 1
Wed Aug 26 20:16:56 2026,2,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,88, 136, 83, 143, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 6, 187, 1
Wed Aug 26 20:16:57 2026,3,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,86, 141, 83, 143, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 6, 195, 1
Wed Aug 26 20:16:58 2026,4,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,88, 140, 83, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 6, 194, 1
Wed Aug 26 20:16:59 2026,5,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,94, 139, 85, 143, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 6, 192, 1
Wed Aug 26 20:17:00 2026,6,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,96, 140, 87, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 6, 153, 1
Wed Aug 26 20:17:01 2026,7,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,96, 140, 85, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 5, 219, 1
Wed Aug 26 20:17:02 2026,8,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,86, 142, 81, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 8, 45, 1
Wed Aug 26 20:17:03 2026,9,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,86, 141, 81, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 6, 235, 1
Wed Aug 26 20:17:04 2026,10,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,86, 141, 81, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 8, 214, 1
Wed Aug 26 20:17:05 2026,11,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,80, 141, 81, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 11, 0, 7, 135, 1
Wed Aug 26 20:17:06 2026,12,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0,86, 141, 83, 143, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 12, 0, 9, 210, 1
Wed Aug 26 20:17:07 2026,13,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0,94, 142, 87, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 13, 0, 9, 39, 1
Wed Aug 26 20:17:09 2026,14,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0,104, 140, 98, 143, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 14, 0, 8, 177, 1
Wed Aug 26 20:17:10 2026,15,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0,96, 139, 89, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 15, 0, 8, 86, 1
Wed Aug 26 20:17:11 2026,16,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0,84, 140, 79, 141, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 16, 0, 8, 203, 1
Wed Aug 26 20:17:12 2026,17,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0,78, 138, 75, 143, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 17, 0, 9, 53, 1
Wed Aug 26 20:17:13 2026,18,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0,82, 140, 81, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 18, 0, 8, 165, 1
Wed Aug 26 20:17:14 2026,19,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0,86, 143, 83, 142, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 19, 0, 8, 109, 1
Wed Aug 26 20:17:15 2026,20,7, 3, 5, 20, 3, 232, 1, 4, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0,80, 140, 77, 140, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 20, 0, 6, 209, 1
