Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Sat Sep 19 09:42:05 2026,1,7, 3, 5, 14, 0, 50, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,218, 111, 228, 125, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 6, 204, 1, 254, 160, 246, 66, 253, 53, 89, 31, 3, 11
Sat Sep 19 09:42:06 2026,2,7, 3, 5, 14, 0, 50, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,216, 108, 228, 122, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 6, 211, 1, 254, 160, 246, 66, 253, 53, 89, 31, 3, 11
Sat Sep 19 09:42:07 2026,3,7, 3, 5, 14, 0, 50, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,218, 111, 230, 127, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 6, 210, 1, 254, 160, 246, 65, 253, 53, 89, 30, 3, 11
Sat Sep 19 09:42:08 2026,4,7, 3, 5, 14, 0, 50, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,216, 107, 224, 121, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 6, 205, 1, 254, 160, 246, 65, 253, 53, 89, 29, 3, 11
Sat Sep 19 09:42:09 2026,5,7, 3, 5, 14, 0, 50, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 100, 224, 120, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 6, 199, 1, 254, 160, 246, 65, 253, 53, 89, 29, 3, 11
Sat Sep 19 09:42:09 2026,6,7, 3, 5, 14, 0, 50, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,216, 105, 228, 124, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 6, 203, 1, 254, 160, 246, 64, 253, 53, 89, 28, 3, 11
Sat Sep 19 09:42:10 2026,7,7, 3, 5, 14, 0, 50, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,216, 106, 226, 124, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 6, 207, 1, 254, 160, 246, 64, 253, 53, 89, 27, 3, 11
Sat Sep 19 09:42:11 2026,8,7, 3, 5, 14, 0, 50, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,216, 107, 226, 120, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 6, 209, 1, 254, 160, 246, 63, 253, 53, 89, 27, 3, 11
Sat Sep 19 09:42:12 2026,9,7, 3, 5, 14, 0, 50, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,216, 108, 228, 122, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 6, 212, 1, 254, 160, 246, 63, 253, 53, 89, 26, 3, 11
Sat Sep 19 09:42:13 2026,10,7, 3, 5, 14, 0, 50, 1, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 113, 228, 124, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 6, 212, 1, 254, 160, 246, 62, 253, 53, 89, 25, 3, 11
