Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Fri Sep 18 17:28:48 2026,1,7, 1, 8, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 125, 220, 138, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 21, 1, 254, 160, 246, 82, 253, 53, 89, 109, 3, 20
Fri Sep 18 17:28:49 2026,2,7, 1, 8, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 122, 217, 135, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2, 22, 1, 254, 160, 246, 83, 253, 53, 89, 110, 3, 21
Fri Sep 18 17:28:50 2026,3,7, 1, 8, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 124, 220, 140, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 2, 27, 1, 254, 160, 246, 85, 253, 53, 89, 112, 3, 21
Fri Sep 18 17:28:51 2026,4,7, 1, 8, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,212, 118, 215, 134, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 2, 21, 1, 254, 160, 246, 87, 253, 53, 89, 113, 3, 22
Fri Sep 18 17:28:52 2026,5,7, 1, 8, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 121, 217, 136, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 2, 20, 1, 254, 160, 246, 88, 253, 53, 89, 114, 3, 22
Fri Sep 18 17:28:53 2026,6,7, 1, 8, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 123, 220, 138, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 2, 20, 1, 254, 160, 246, 89, 253, 53, 89, 114, 3, 22
Fri Sep 18 17:28:54 2026,7,7, 1, 8, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 120, 215, 136, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 2, 25, 1, 254, 160, 246, 91, 253, 53, 89, 115, 3, 22
Fri Sep 18 17:28:55 2026,8,7, 1, 8, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,222, 122, 217, 138, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 29, 1, 254, 160, 246, 91, 253, 53, 89, 116, 3, 22
Fri Sep 18 17:28:56 2026,9,7, 1, 8, 17, 0, 10, 1, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,224, 127, 220, 140, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 2, 32, 1, 254, 160, 246, 91, 253, 53, 89, 118, 3, 22
Fri Sep 18 17:28:57 2026,10,7, 1, 8, 17, 0, 10, 1, 5, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,208, 113, 222, 144, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 10, 0, 2, 32, 1, 254, 160, 246, 91, 253, 53, 89, 118, 3, 22
